Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
QUILMES;01/02/2001;2194;2700;23,06;15000;13,95;7792798010165;100;27/01/2023
BARRICA BEBIDAS;COPAS GIN;625;800;28;750;20;3465;279;23/11/2022
BARRICA BEBIDAS;COÛAC AÛEJO SAN JUAN C/ VASO;156,54;205;30;0;0;7791200000497;994;
COCA COLA;CRUSH LIMA LIMON 2.25 L;21,65;25;15;0;0;7790895007385;90;16/07/2020
COCA COLA;CRUSH NARANJA;21,65;25;15;0;0;7790895006951;905;07/07/2017
COCA COLA;CRUSH NARANJA 3 L;241,72;300;24,3;1650;13,77;7790895643019;590;01/11/2022
COCA COLA;CRUSH POMELO 2.25 L;21,65;25;15;0;0;7790895007392;969;16/07/2020
COCA COLA;CRUSH POMELO 3 L;241,75;300;24,27;1650;13,75;7790895643026;806;01/11/2022
TERRABUSI;CUBANITO SNACKY TERRABUSI  X 60 G;151;200;32,45;0;0;7622300335052;911;30/07/2022
CANNABICO - TABAQUERIA;CUBO MAGICO LION;2360;3000;27,12;16992;20;4412;9;06/08/2022
BADIE;CUCHARA GIN BRINOX;331;400;20,85;2280;14,8;3510;10;02/04/2022
BARRICA BEBIDAS;CUCHARA LARGA TRAGO;700;899,99;28,57;850,01;21,43;3435;7;28/10/2021
Promos;CUNNINGTON 1.5 CON GIN;191,66;222;0;0;0;3157;0;25/11/2022
Promos;CUNNINGTON 2.25 CON GIN;225;270;0;0;0;3156;0;04/10/2022
OSOLA;CUNNINGTON AGUA TONICA 1.5 L;191,66;240;25,22;1320;14,79;7790639000870;686;25/11/2022
CITRIC;CUNNINGTON SIN AZUCAR 2.25 L;225;270;20,01;1560;15,56;7790639003130;3100;04/10/2022
ANALGESICOS;CURITAS;7,5;10;33,33;50;12;3422;952;17/03/2022
IL DOCTORE;CUSQUE•A DARK;585;800;36,75;1500;28,21;7753749001205;730;07/01/2023
IL DOCTORE;CUSQUE•A RED LAGER;585;800;36,75;1500;28,21;7753749002554;883;07/01/2023
IL DOCTORE;CUSQUE•A TRIGO;585;800;36,75;1500;28,21;7753749003025;772;07/01/2023
VASCO;D. DAVID MALBEC;1170;1500;28,21;8100;15,38;7790189001129;65134;25/01/2023
VASCO;D. DAVID RESERVA + COPON;870;1050;20,69;5846;12;7790189443448;16;05/08/2020
BARRICA BEBIDAS;DAMAJUANA DURET 5 LITROS;1795;2200;22,56;2100;16,99;2225;65433;07/01/2023
BARRICA BEBIDAS;DAMAJUANA DURET CABERNET 3 L;1965;2400;22,14;2300;17,05;2146;444;07/01/2023
BARRICA BEBIDAS;DAMAJUANA DURET MALBEC 3 L;1965;2400;22,14;2300;17,05;2145;134;07/01/2023
VIDELA;DAMAJUANA NANNI TORRONTES;450;560;24,44;3024;12;3320;96;23/10/2020
VIDELA;DAMAJUANA NANNI VARIATAL;752;900;19,68;5053;12;3192;917;21/09/2021
BARRICA BEBIDAS;DAMAJUANA VINO COSTA DE REYES BLANCO;95;110;15;0;0;2041;995;12/01/2018
BARRICA BEBIDAS;DAMAJUANA VINO COSTA DE REYES TINTO;273;330;20,88;0;0;2042;983;28/05/2021
HUACHANA MARTIN;DAMAJUANA VINO TINOGASTE•O BLANCO;807;1000;23,92;0;0;1721;65487;21/12/2022
HUACHANA MARTIN;DAMAJUANA VINO TINOGASTE•O TINTO;867;1100;26,87;1000;15,34;172;65211;21/12/2022
BARRICA BEBIDAS;DAMAJUANA VIÛAS DE SALTA;155;185;19;0;0;1927;65336;06/10/2018
BARRICA BEBIDAS;DELIVERY;1;100;9900;50;4900;3262;8;06/07/2020
ALMACEN;DENTRIFRICO COLGATE 90 G;72,54;100;37,85;487,47;12;7793100111570;98;01/04/2020
EZD;DERBY 100S LARGOS;21,11;23;7;0;0;77920249;995;02/09/2022
OTROS;DESODORANTE DOVE INVISIBLE DRY MEN;42;55;30;0;0;78933354;5;
OTROS;DESODORANTE DOVE ORIGINAL 50 ML;42;55;30;0;0;78924468;5;05/08/2017
BARRICA BEBIDAS;DESTAPADOR PALANCA METAL PREMIUM;4300;5400;25,58;30960;20;4398;10;17/06/2022
QUILMES;DESTAPADORES CERVEZA;536;700;30,6;3601,92;12;4448;99;21/09/2022
ALMACEN;Detergente MAX 300cc Esencial;51,6;70;35,66;390;25,97;3965;-21;11/05/2022
LAYS;DETODITO 75 GR;23,76;30;26;0;0;7790310981801;0;
ANALGESICOS;DEXALERGIN;65;90;38,46;0;0;91;65458;08/01/2022
ANALGESICOS;DICLO BIO RELAJANTE;1,9;2,5;31;0;0;1646;59;
ANALGESICOS;DICLOFENAC;15;30;100;0;0;92;64523;02/08/2022
BARRICA BEBIDAS;DIFERENCIA PRECIO REAKTOS X20;15;20;33;0;0;1941;999;
BARRICA BEBIDAS;DILEMA 26 - 7;306;350;14,38;2056;12;4408;-590;26/07/2022
Promos;Dilema BLANCO DULCE x 2 PROMO ONLINE;1108;1348;0;0;0;3272;0;18/01/2023
OSOLA;DILEMA BLANCO LATA 269 ML;74;100;35,14;540;21,62;7790314066337;1818;27/05/2021
OSOLA;DILEMA ROSADO DULCE;370;480;29,73;2442;10;7790314005084;65216;08/07/2022
OSOLA;DILEMA ROSADO LATA 269 ML;74;100;35,14;540;21,62;7790314066313;967;27/05/2021
DOMINGO HERMANOS;DOMINGO HERMANO 1 REGIONAL TINTO DAMAJUAN;1264,88;1450;14,64;7000;10,68;7793359000021;64367;06/12/2022
DOMINGO HERMANOS;DOMINGO HERMANO 2 ETIQUETA ROJA DAMAJUANA;1286,02;1470;14,31;7100;10,42;7793359000045;59651;06/12/2022
DOMINGO HERMANOS;DOMINGO HERMANO 3 ROBLE damajuana;1575,95;1800;14,22;8700;10,41;7793359000472;62405;06/12/2022
DOMINGO HERMANOS;DOMINGO HERMANO 4 BLANCO REGIONAL DAMAJUANA;1264,88;1450;14,64;7000;10,68;7793359000014;65140;06/12/2022
DOMINGO HERMANOS;DOMINGO HERMANO 5 TTES AMARILLA DAMAJUANA;1286,02;1470;14,31;7100;10,42;7793359005446;64734;06/12/2022
DOMINGO HERMANOS;DOMINGO HERMANOS 6 MALBEC AZUL damajuana;2821,34;3240;14,84;3110;10,23;7793359005606;704;06/12/2022
BARRICA BEBIDAS;DON MANUEL CABERNET;980;1300;32,65;6800;15,65;3259;122;19/01/2023
BARRICA BEBIDAS;DON MANUEL LICOROSO;980;1300;32,65;6800;15,65;3260;187;19/01/2023
BARRICA BEBIDAS;DON MANUEL MALBEC;980;1300;32,65;6800;15,65;3258;118;19/01/2023
BARRICA BEBIDAS;DON MANUEL TORRONTES;980;1300;32,65;6800;15,65;3261;183;19/01/2023
BARRICA BEBIDAS;DONDE MANDA CAPITAN;700;900;28,57;4830;15;7795232000722;984;07/12/2022
BRINDAR OTROS;DORITOS FLAMIN HOT 90 GR;71,3;90;26,23;479,14;12;7790310982747;93;24/01/2020
BRINDAR OTROS;DORITOS QUESO 135 GR.;138,06;180;30,38;927,78;12;7790310983737;72;06/12/2021
BRINDAR OTROS;DORITOS QUESO 140 GR.;261,4;320;22,42;1744;11,21;7892840817619;914;03/02/2022
BRINDAR OTROS;DORITOS QUESO 140 GR.;561,54;730;30;3774;12;7790310984208;963;05/01/2023
BRINDAR OTROS;DORITOS QUESO 150 GR;103,01;130;26,2;692;12;7790310006917;965;29/10/2020
LAYS;DORITOS QUESO 23 GR.;28,26;40;41,54;0;0;7790310001530;53;20/08/2020
BRINDAR OTROS;DORITOS QUESO 45 GR.;192,31;250;30;1324;14,77;7790310984185;9899;05/01/2023
BRINDAR OTROS;DORITOS QUESO 46 GR;43,57;60;37,71;293;12;7790310005361;9936;02/03/2020
BRINDAR OTROS;DORITOS QUESO 48 GR;56,11;76;35,98;377,04;12;7790310983713;97;06/12/2021
LAYS;DORITOS QUESO 51 GR.;42,31;55;29,99;0;0;7790310981627;77;02/10/2019
BRINDAR OTROS;DORITOS QUESO 85 GR.;261,54;330;26,18;1758;12;7892840817671;926;04/08/2022
BRINDAR OTROS;DORITOS QUESO 85 GR.;384,61;500;30;2571;11,4;7790310984192;9923;05/01/2023
BRINDAR OTROS;DORITOS QUESO 86 GR;91,5;110;20,22;604;10;7790310983720;962;28/01/2021
BRINDAR OTROS;DORITOS QUESO 95 GR;74;100;35,14;497;12;7790310982419;911;29/10/2020
LAYS;DORITOS QUESO X 28 GR;18,13;20;10;0;0;7790310006788;989;10/04/2018
LAYS;DORITOS QUESO X 60 GR.;23,83;30;25;0;0;7790310003466;970;19/07/2018
Promos;DR LEMON  2 OFERTA PROMO;710;852;0;0;0;2303;0;27/01/2023
CORDOBEZA;DR LEMON CON VODKA POMELO;355;500;40,85;5180;21,6;7790950134896;14807;27/01/2023
CORDOBEZA;DR LEMON DAIQUIRI X 650 ML;40;50;25;0;0;7790950132717;994;04/08/2021
CORDOBEZA;DR LEMON MOJITO X 650 ML;40;50;25;0;0;7790950131697;930;04/08/2021
CORDOBEZA;DR LEMON MOJITO X LITRO;355;500;40,85;5180;21,6;7790950133691;8492;27/01/2023
CORDOBEZA;DR LEMON SABOR LIMON X 650 ML;40;50;25;0;0;7790950128727;998;04/08/2021
CORDOBEZA;DR LEMON TONIC X 650 ML;48,05;60;25;0;0;7790950132045;81;04/08/2021
CORDOBEZA;DR LEMON VODKA 1LT;355;500;40,85;5180;21,6;7790950131918;39669;27/01/2023
CORDOBEZA;DR LEMON VODKA MTV 310 ML;40;50;25;275;14,58;7790950138528;971;04/08/2021
IL DOCTORE;DR. LEMON CON LIMON LATA 473 ML;167;220;31,74;400;19,76;7790950202816;2994;09/11/2022
CORDOBEZA;DR. LEMON CON LIMON X 1 L.;355;500;40,85;5180;21,6;7790950134100;9289;27/01/2023
IL DOCTORE;DR. LEMON CON POMELO LATA 473 ML;167;220;31,74;400;19,76;7790950140859;5595;09/11/2022
CORDOBEZA;DR. LEMON FRUTILLA;355;500;40,85;5180;21,6;7790950137804;963;27/01/2023
CORDOBEZA;DR. LEMON VODKA LATA 473 ML;167;220;31,74;400;19,76;7790950202823;340;09/11/2022
CORDOBEZA;DR. LEMON VODKA NARANJA 1 L;355;500;40,85;5180;21,6;7790950136432;891;27/01/2023
ALMACEN;DULCE DE LECHE LA SERENISIMA 400 G;82,94;110;32,63;557,36;12;7790742144607;99;02/04/2020
BARRICA BEBIDAS;DURAZNO FIZZ DEL VALLE;182,45;239,99;31,54;1260;15,1;7790154000539;-8;20/12/2021
BARRICA BEBIDAS;DURAZNO INCA LATA 485 GR;36,57;45;23;0;0;7790790007022;1;
LAYS;DURAZNOS FRUTAS DE LA HUERTA LAT 820 GR;42,58;50;17;0;0;7790036007861;0;
ALMACEN;EDULCORANTE SI DIET;83,9;100;19,19;564;12;7790036948188;99;28/04/2021
PALACIO;EDULCORANTE SI DIET  250ML;146,4;180;22,95;0;0;7790036020204;973;11/06/2022
PALACIO;EDULCORANTE SI DIET 600ML;88,51;110;24,28;0;0;7790036020235;87;05/10/2019
BARRICA BEBIDAS;EFECTIVO;0;0;0;0;12;3133;10;14/10/2019
VIDELA;EL GUARDADO CHIC;170;220;29,41;410;20,59;7798107090255;46;11/06/2020
VIDELA;EL GUARDADO MALBEC RESERVA;230;300;30,43;0;0;7798107091252;0;11/06/2020
ARCOR;EL KIOSCO EN CASA;680,96;825;21,15;4576,08;12;7790580131371;998;21/07/2022
VASCO;ELEMENTOS TORRONTES;740;1000;35,14;5100;14,86;7790189021059;863;06/01/2023
PALACIO;ENCENDEDOR BIC MAX;194;250;28,87;0;0;70330909229;834;22/09/2022
PALACIO;ENCENDEDOR BX7;95,82;130;35,67;0;0;3086123206878;64705;16/12/2022
OTROS;ENCENDEDOR CANDELA;52;80;53,85;349;12;6902004095218;928;27/08/2022
ANALGESICOS;ENCENDEDOR CLIPPER LION ROLLING CIRCUS;150;200;33,33;1080;20;8412765508905;690;27/08/2022
ANALGESICOS;ENCENDEDOR DJEEP;180;240;33,33;1296;20;3472;-7;08/02/2022
ALMACEN;ENCENDEDOR FRAGATA;20;40;100;134,4;12;7790590016101;659;16/12/2020
CITRIC;ENCENDEDOR FUEGOLANDIA;60;100;66,67;403;12;7790129100158;2544;20/09/2022
ANALGESICOS;ENCENDEDOR HIPER;50;70;40;360;20;121002292238;949;20/11/2021
OTROS;ENCENDEDOR LANCER;15;20;33,33;100,8;12;8851705001005;38;01/10/2019
OTROS;ENCENDEDOR LGQ;12;20;66,67;100;38,89;6739225235815;736;09/01/2020
PALACIO;ENCENDEDOR MINI BIC;156,5;200;27,8;1052;12;3492;954;18/11/2022
PALACIO;ENCENDEDOR MINI BIC PAISES;51,46;70;36,03;345,81;12;3086126640211;57;27/01/2021
OTROS;ENCENDEDOR NEOCLICK;35;50;42,86;235,2;12;6986070813037;1921;06/04/2022
ANALGESICOS;ENCENDEDOR SHARK;26;50;92,31;174,72;12;7791519002649;57;12/01/2022
OSOLA;ENERGIZANTE BLOCK LATA  500 ML;45,83;60;30,92;600;9,1;7798119220244;29;08/01/2021
OSOLA;ENERGIZANTE BLOCK X 500CC;75;100;33,33;990;10;7798119220107;60044;28/08/2021
BARRICA BEBIDAS;ENERGIZANTE BLUE DEMON LATA;20,83;30;44;0;0;7798096940050;65460;
BARRICA BEBIDAS;ENERGIZANTE EVERLAST;22,8;30;31;0;0;7798312710016;65506;26/05/2018
PEPSI;ENERGIZANTE GUARANA ZERO LATA 354 ML;31;40;29,03;210;12,9;7792798000845;963;24/07/2020
COCA COLA;ENERGIZANTE MONSTER LATA 473 ML;282;350;24,29;2000;18,2;1007084701235;61980;22/12/2022
COCA COLA;ENERGIZANTE MONSTER MANGO LOCO;282;350;24,11;2000;18,2;1007084703475;97606;22/12/2022
COCA COLA;ENERGIZANTE MONSTER S/ AZUCAR 473CC;282;350;24,11;2000;18,2;70847032861;49002;22/12/2022
COCA COLA;ENERGIZANTE MONSTER ULTRA SUNRISE;282;350;24,11;2000;18,2;1007084703703;9650;22/12/2022
COCA COLA;ENERGIZANTE MONSTER ULTRA VERDE;282;350;24,11;2000;18,2;1007084703536;3258;22/12/2022
COCA COLA;ENERGIZANTE MONSTER WATERMELON;282;350;24,11;2000;18,2;1007084703123;9885;22/12/2022
TALCA;ENERGIZANTE REAKTOR  LATA X 354 ML;13,62;20;46;0;0;7793755000700;65401;10/11/2017
TALCA;ENERGIZANTE REAKTOR 1.5 L;370,37;500;35;2450;10,25;7795176771559;7555;11/01/2023
TALCA;ENERGIZANTE REAKTOR X 500 ML;200;250;25;1840;15;7795176771542;7253;12/01/2023
BADIE;ENERGIZANTE RED BULL;320,6;390;21,65;1480;15,41;9002490100070;8880;17/01/2023
PEPSI;ENERGIZANTE RED BULL 355CC;280,3;340;21,3;1320;17,73;90435225;1376;30/08/2022
BADIE;ENERGIZANTE RED BULL SUGAR FREE 250 ML;320,6;390;21,65;1480;15,41;90415418;65158;17/01/2023
PEPSI;ENERGIZANTE ROCKSTAR BERRY 500 ML;138,07;170;23,13;950;14,68;7791813111252;970;28/01/2023
QUILMES;ENERGIZANTE ROCKSTAR RR;138,07;170;23,13;950;14,68;7791813111214;569;28/01/2023
OSOLA;ENERGIZANTE SPEED 473 ML;204,16;270;32,25;2800;14,29;7798119220183;5859;21/01/2023
BARRICA BEBIDAS;ENERGIZANTE V 310 ML BLUE;29;40;37,93;200;15;7798095171349;2427;06/11/2019
BARRICA BEBIDAS;ENERGIZANTE V 310 ML VERDE;29;40;37,93;200;14,94;7790315058195;253;06/11/2019
BARRICA BEBIDAS;ENERGIZANTE V BLUE LATA 473 ML;22,5;30;33;0;0;7798095171608;65533;02/08/2018
SECCO;ENERGIZANTE V GUARANA LATA 473 ML;22,5;30;33;0;0;7798095171400;999;31/10/2019
BARRICA BEBIDAS;ENERGIZANTE V SUGAR FREE;12,5;20;60;0;0;7798095171325;71;
SAN JUAN;ENERGIZANTE X4 LATA 250 ML;20,25;25;23,46;95;17,28;7790260012952;2;19/01/2019
BADIE;ENVASE 1 L;150;200;33,33;1008;12;3162;7815;10/09/2021
BARRICA BEBIDAS;ENVASE 1.2 L;150;200;33,33;1008;12;3161;9319;10/09/2021
BARRICA BEBIDAS;ENVASE 340 ML;75;100;33,33;504;12;3160;8945;22/11/2021
OTROS;ENVASE DAMAJUANA;150;250;66,67;0;28,57;1533;350;05/08/2021
ENVASES;ENVASES GASEOSAS;40;100;150;0;12;3033;66778;31/07/2021
BARRICA BEBIDAS;ESPUMANTE AMALAYA OFERTA NO VENDER;1900;2194;0;0;0;3433;0;11/01/2023
HUACHANA MARTIN;ESPUMANTE BARON B + 2 COPAS;1700;2050;20,59;11424;12;3348;1;29/12/2020
CORDOBEZA;ESPUMANTE BARON B ROSE;4233;5300;25,21;4900;15,76;7790975194417;999;21/12/2022
QUILMES;ESPUMANTE CAPRICCIO FIORE;352;450;27,95;2400;13,64;7790717153467;94;28/07/2021
BARRICA BEBIDAS;ESPUMANTE CAVAS DEL ARTESANO;248,66;310;24,67;1710;14,61;3279;4;14/08/2020
CORDOBEZA;ESPUMANTE CHANDON  APERITIF;2058;2600;26,34;14200;15;7790975196961;657;25/01/2023
CORDOBEZA;ESPUMANTE CHANDON APERITIF 375 ML;280;350;25;1881,6;12;7790975197043;7;04/08/2021
HUACHANA MARTIN;ESPUMANTE COSECHA TARDIA NORTON;762;1000;31,23;5400;18,11;7792319000118;762;20/12/2022
PEJINAKIS;ESPUMANTE DADA 7 SWEET LATA 355 ML;372;500;34,41;5200;16,49;7791540051838;769;16/01/2023
PEJINAKIS;ESPUMANTE DADA PINK LATA 355 ML;372;500;34,41;5200;16,49;7791540051845;77;16/01/2023
QUILMES;ESPUMANTE DANTE ROBINO EXTRA BRUT;788;1000;26,9;1900;20,56;7790717152255;92;15/07/2022
FECOVITA;ESPUMANTE DILEMA BLANCO DULCE;620;800;29,09;4104;10,32;7790314005121;338;15/07/2022
FECOVITA;ESPUMANTE DILEMA ROSADO DULCE;620;800;29,09;4104;10,32;7790314005145;883;15/07/2022
SECCO;ESPUMANTE ESTANCIA MENDOZA EXTRA BRUT;657,33;850;29,31;4530;14,86;7790314056086;9975;22/11/2022
HUACHANA MARTIN;ESPUMANTE FEDERICO DE ALVEAR DEMI SEC;702;900;28,21;4840;14,91;7790480001415;775;17/09/2022
HUACHANA MARTIN;ESPUMANTE FEDERICO DE ALVEAR DULCE;702;900;28,21;4840;14,91;7791670026614;721;17/09/2022
HUACHANA MARTIN;ESPUMANTE FEDERICO DE ALVEAR EXTRA BRUT;702;900;28,21;4840;14,91;7790480008940;860;17/09/2022
HUACHANA MARTIN;ESPUMANTE FEDERICO DE ALVEAR ROSADO DULCE;702;900;28,21;4840;14,91;7790480008926;788;17/09/2022
FECOVITA;ESPUMANTE FINCA MAGNOLIA EXTRA BRUT;701;900;28,43;4643;10,39;7790314064920;988;15/07/2022
CORDOBEZA;ESPUMANTE FRESITA 70CL;1300;1700;30,77;9000;15,38;7795933703236;786;25/11/2022
HUGO NORTON;ESPUMANTE LA LINDA BRUT ROSE;1200;1500;25;7920;10;3349;968;11/07/2022
HUGO NORTON;ESPUMANTE LA LINDA EXTRA BRUT;1200;1500;25;8280;15;7791203001125;84;02/09/2022
LAS LUCIAS TACUIL;ESPUMANTE LADRAN SANCHO;890;1200;34,83;6300;17,98;76625285504;164;11/01/2023
CORDOBEZA;ESPUMANTE LATITUD 33 DULCE;1118;1500;34,17;7700;14,79;7790975196923;645;28/01/2023
CORDOBEZA;ESPUMANTE LATITUD 33 EXTRA BRUT;1118;1500;34,17;7700;14,79;7790975196909;739;28/01/2023
CORDOBEZA;ESPUMANTE LATITUD 33 ROSADO DULCE;1118;1500;34,17;7700;14,79;7790975196947;584;28/01/2023
SAN JUAN;ESPUMANTE LOS HAROLDOS EXTRA BRUT;870;1100;26,44;6106;16,97;7791843004166;994;27/12/2022
SAN JUAN;ESPUMANTE LOS HAROLDOS ROSE;726,66;950;30,74;5100;16,97;7791843021835;9988;02/12/2022
QUILMES;ESPUMANTE LPQTP;823;1000;21,51;5700;15,43;7790717153504;898;18/11/2022
HUACHANA MARTIN;ESPUMANTE MERCIER DEMI SEC;854;1100;28,81;5900;15,14;7790975000039;656;28/01/2023
HUACHANA MARTIN;ESPUMANTE MERCIER DULCE;854;1100;28,81;5900;15,14;7790975194981;871;28/01/2023
HUACHANA MARTIN;ESPUMANTE MERCIER EXTRA BRUT;854;1100;28,81;5900;15,14;7790975000022;65394;28/01/2023
HUACHANA MARTIN;ESPUMANTE MERCIER ROSE;854;1100;28,81;5910;15,34;7790975000046;239;28/01/2023
CORDOBEZA;ESPUMANTE MUMM SWEET SPARKLING;970;1300;34,02;6700;15,12;7791560132838;958;28/01/2023
VASCO;ESPUMANTE NAVARRO CORREA DULCE;1314;1700;29,38;9000;14,16;7791250001444;639;16/01/2023
VASCO - OSOLA;ESPUMANTE NAVARRO CORREA EXTRA BRUT;1314;1700;29,38;9000;14,16;7791250001529;65018;16/01/2023
SAN JUAN;ESPUMANTE NAVARRO CORREA MALBEC ROSE;1314;1700;29,38;9000;14,16;7791250001543;999;16/01/2023
HUACHANA MARTIN;ESPUMANTE NIETO SENETINER BRUTE NATURE;1670;2200;31,74;11600;15,77;7793440700939;821;29/12/2022
HUACHANA MARTIN;ESPUMANTE NIETO SENETINER NATURE;1670;2200;31,74;11600;15,77;7793440001395;85;29/12/2022
HUGO NORTON;ESPUMANTE NORTON COSECHA TARDIA ROSE;762;1000;31,23;5400;18,11;7792319002334;977;20/12/2022
HUGO NORTON;ESPUMANTE NORTON ELEGIDO DULCE;680;900;32,35;4800;17,65;7792319003591;65386;20/12/2022
HUGO NORTON;ESPUMANTE NORTON ELEGIDO EXTRA BRUT;680;900;32,35;4800;17,65;7792319675781;65435;20/12/2022
HUGO NORTON;ESPUMANTE NORTON ELEGIDO ROSE BRUT;680;900;32,35;4800;17,65;7792319969149;65440;20/12/2022
QUILMES;ESPUMANTE NOVECENTO EXTRA BRUT;450;600;33,33;3000;11,11;7790717152026;9789;23/07/2022
QUILMES;ESPUMANTE NOVECENTO EXTRA DULCE;450;600;33,33;3000;11,11;7790717001195;550;23/07/2022
LAS LUCIAS TACUIL;ESPUMANTE PIATTELLI BRUT NATURE;3432;4400;28,21;24000;16,55;7798276560313;989;11/01/2023
BARRICA BEBIDAS;ESPUMANTE SALENTEIN EXTRA BRUT;1209;1500;24,07;8400;15,8;7798074861162;986;04/11/2022
NATY SARAVIA W.T;ESPUMANTE SANTA JULIA DULCE NATURAL;1766;2300;30,24;12600;18,91;7791728009200;475;20/01/2023
HUACHANA MARTIN;ESPUMANTE SENSACION EXTRA BRUT;238;300;26,05;1650;15,55;7791372000516;711;13/11/2021
BARRICA BEBIDAS;ESPUMANTE SUTER EXTRA BRUT;572;800;39,86;3960;15,38;7790704070210;65451;16/01/2023
BARRICA BEBIDAS;ESPUMANTE SUTER EXTRA DULCE;572;800;39,86;3960;15,38;7790704070357;960;16/01/2023
VASCO - OSOLA;ESPUMANTE VASIJA SECRETA EXTRA BRUT;254;320;25,98;1753;15;3093;955;10/07/2021
BARRICA BEBIDAS;ESQUELETO CERVEZA;0,01;50;499900;50;499900;2242;947;18/04/2019
ALMACEN;ESTANCIA MENDOZA 1,125 L X 2;621,52;976;0;0;0;3491;0;30/04/2022
FECOVITA;ESTANCIA MENDOZA CHARDONNAY CHENIN;389,6;500;28,34;2700;15,5;7790314055393;2254;18/01/2023
FECOVITA;ESTANCIA MENDOZA CHENIN DULCE;389,6;500;28,34;2700;15,5;7790314006029;192;18/01/2023
FECOVITA;Estancia Mendoza chico 375cc;143;180;25,87;960;11,89;7790314055409;1;14/01/2022
FECOVITA;ESTANCIA MZA. SYRAH-CABERN.;399;520;30,33;2638;10,2;7790314010262;840;11/06/2022
BARRICA BEBIDAS;ESTERILLAS;1300;1500;15,38;8736;12;3445;97;27/11/2021
OSOLA;ESTUCHE 2 COPAS + 2 BOTELLAS OTRO MUNDO;700;900;28,57;4704;12;7798123860399;6;24/01/2020
BARRICA BEBIDAS;ESTUCHE 2 VINOS AMALAYA TINTO Y BLANCO;1180;1650;39,83;8142;15;3234;3;10/06/2022
VASCO;ESTUCHE ALMA MORA MALBEC;575;750;30,43;3900;13,04;7790240442106;407;30/07/2022
HUACHANA MARTIN;ESTUCHE ALTOS DEL PLATA;871;1200;37,77;6000;14,81;7790975017969;91;21/12/2022
SAN JUAN;ESTUCHE ANTARES CATALINA;400;500;25;2700;12,5;7798091030220;92;08/01/2022
SAN JUAN;ESTUCHE ANTARES EL CENTINELA;400;500;25;2700;12,5;7798091030206;91;08/01/2022
HUGO NORTON;01/05/2001;2888;3700;28,12;19980;15,3;4400;99;06/07/2022
BARRICA BEBIDAS;ESTUCHE CAFAYATE G LINAJE MALBEC;258,21;330;27,8;0;0;1809;65532;14/09/2019
CORDOBEZA;ESTUCHE COLOME;250;300;20;1680;12;3233;8;04/08/2021
VASCO;ESTUCHE D. DAVID  MALBEC;1484;1900;28,03;1750;17,92;7790189401127;715;07/01/2023
VASCO;ESTUCHE DADA;244;300;22,95;0;0;1813;85;03/10/2020
VASCO;ESTUCHE DADA 1 ok;244;300;22,95;1683;14,94;7791540446467;479;03/10/2020
CORDOBEZA;ESTUCHE DE MADERA VINO COLOME + BOTELL.;1215;1400;15;0;0;2166;-1;04/08/2021
FURCI;ESTUCHE DESVARIO MALBEC;146,66;190;29;0;0;2013;996;17/05/2018
HUGO NORTON;ESTUCHE EMBAJADOR BARBA ROJA;2295;2899,96;26,36;15900;15,47;4425;98;20/08/2022
HUGO NORTON;ESTUCHE GASCON MALBEC;1333;1700;27,53;1550;16,28;7790415000810;93;28/11/2022
LAS LUCIAS TACUIL;ESTUCHE INDIVIDUAL PIATTELLI;2333;3000;28,59;16200;15,73;7798276560757;984;11/01/2023
CORDOBEZA;ESTUCHE LATITUD 33 MALBEC;209;265;26,79;1440;14,83;181;65528;04/08/2021
HUGO NORTON;ESTUCHE MADERA BARBA ROJA;2257;2890;28,05;2600;15,21;4399;998;06/07/2022
HUGO NORTON;ESTUCHE MADERA BARBA ROJA DUO;1606,31;2100;30,73;1850;15,17;4405;999;22/07/2022
HUGO NORTON;ESTUCHE MADERA BARBA ROJA INDIVIDUAL;1906;2400;25,92;13111;14,65;4404;99;20/10/2022
BADIE;ESTUCHE MALAMADO + 2 COPAS;4633;5800;25,19;31800;14,4;7791728022919;99;05/11/2022
OSOLA;ESTUCHE PIATELLI + COPON;2500;3700;48;2887;15,49;3010;-4;17/07/2022
BARRICA BEBIDAS;ESTUCHE QUARA MALBEC;120;150;25;830;15,28;1808;981;28/08/2021
CORDOBEZA;ESTUCHE RUTINI CABERNET MALBEC;1380;1689,95;22,46;9540;15,22;7790577001670;98;04/08/2021
HUACHANA MARTIN;ESTUCHE SAN FELIPE ROBLE;391;500;27,88;450;15,09;7790577009140;98;17/06/2021
HUGO NORTON;ESTUCHE ST PATRICKS;2782,23;3500;25,8;18696,59;12;4469;1000;20/10/2022
OTROS;ESTUCHE TABACO;600;750;25;4032;12;3309;10;01/10/2020
HUACHANA MARTIN;ESTUCHE TRUMPETER MALBEC;756;949,99;25,66;5220;15,08;7790577006903;96;16/06/2021
SAN JUAN;ESTUCHE VALMONT TINTO CARTON;126,12;158,91;26;0;0;1811;2;24/01/2019
HUGO NORTON;ESTUCHE VINO CIRCUS ROBLE MALBEC;900;1200;33,33;1050;16,67;7790415001428;840;28/11/2022
HUGO NORTON;ESTUCHE VINO GASCON ROBLE;1589;2000;25,87;1850;16,43;7790415000797;993;20/10/2022
BADIE;ESTUCHE VINO MALAMADO;2379;3000;26,1;16500;15,59;7791728019209;99;05/11/2022
HUGO NORTON;ESTUCHE VINO NORTON MALBEC RESERVA;1100;1400;27,27;1300;18,18;7792319678171;971;20/12/2022
